date,PriceUSD
2025-07-02,2579.96
2025-07-03,2590.32
2025-07-04,2510.09
2025-07-05,2518.46
2025-07-06,2569.75
2025-07-07,2542.78
2025-07-08,2615.43
2025-07-09,2775.83
2025-07-10,2950.43
2025-07-11,2958.64
2025-07-12,2940.4
2025-07-13,2969.64
2025-07-14,3011.78
2025-07-15,3132.87
2025-07-16,3366.31
2025-07-17,3489.4
2025-07-18,3542.34
2025-07-19,3592.11
2025-07-20,3755.07
2025-07-21,3765.9
2025-07-22,3745.9
2025-07-23,3629.55
2025-07-24,3709.51
2025-07-25,3722.56
2025-07-26,3743.36
2025-07-27,3863.5
2025-07-28,3790.9
2025-07-29,3790.87
2025-07-30,3800.86
2025-07-31,3701.45
2025-08-01,3482.3
2025-08-02,3393.52
2025-08-03,3504.17
2025-08-04,3719.13
2025-08-05,3614.08
2025-08-06,3682.02
2025-08-07,3904.24
2025-08-08,4016.26
2025-08-09,4261.92
2025-08-10,4248.71
2025-08-11,4227.64
2025-08-12,4599.41
2025-08-13,4760.83
2025-08-14,4560.77
2025-08-15,4429.99
2025-08-16,4422.67
2025-08-17,4487.71
2025-08-18,4321.53
2025-08-19,4093.51
2025-08-20,4337.66
2025-08-21,4222.58
2025-08-22,4831.1
2025-08-23,4778.37
2025-08-24,4787.25
2025-08-25,4377.51
2025-08-26,4601.97
2025-08-27,4507.04
2025-08-28,4504.05
2025-08-29,4366.79
2025-08-30,4372.11
2025-08-31,4396.61
2025-09-01,4300.58
2025-09-02,4322.34
2025-09-03,4455.87
2025-09-04,4316.9
2025-09-05,4308.77
2025-09-06,4277.16
2025-09-07,4316.1
2025-09-08,4305.12
2025-09-09,4309.73
2025-09-10,4348.6
2025-09-11,4461.98
2025-09-12,4702.88
2025-09-13,4666.35
2025-09-14,4609.89
2025-09-15,4524.12
2025-09-16,4506.83
2025-09-17,4595.05
2025-09-18,4586.34
2025-09-19,4463.6
2025-09-20,4483.95
2025-09-21,4452.53
2025-09-22,4204.6
2025-09-23,4170.44
2025-09-24,4153.13
2025-09-25,3875.38
2025-09-26,4031.71
2025-09-27,4020.12
2025-09-28,4136.48
2025-09-29,4220.42
2025-09-30,4141.04
2025-10-01,4338.29
2025-10-02,4478.62
2025-10-03,4519.82
2025-10-04,4488.75
2025-10-05,4518.09
2025-10-06,4695.78
2025-10-07,4464.01
2025-10-08,4529.19
2025-10-09,4368.91
2025-10-10,3867.08
2025-10-11,3749.89
2025-10-12,4147.58
2025-10-13,4249.55
2025-10-14,4135.18
2025-10-15,3984.27
2025-10-16,3890.11
2025-10-17,3838.56
2025-10-18,3888.67
2025-10-19,3988.24
2025-10-20,3982.15
2025-10-21,3881.4
2025-10-22,3799.06
2025-10-23,3856.1
2025-10-24,3932.93
2025-10-25,3955.02
2025-10-26,4166.26
2025-10-27,4118.91
2025-10-28,3984.37
2025-10-29,3902.84
2025-10-30,3791.08
2025-10-31,3851.15
2025-11-01,3871.7
2025-11-02,3892.97
2025-11-03,3595.68
2025-11-04,3282.72
2025-11-05,3428.02
2025-11-06,3303.67
2025-11-07,3438.07
2025-11-08,3405.3
2025-11-09,3576.41
2025-11-10,3570.59
2025-11-11,3419.72
2025-11-12,3410.53
2025-11-13,3247.69
2025-11-14,3112.33
2025-11-15,3169.93
2025-11-16,3090.51
2025-11-17,3018.12
2025-11-18,3117.44
2025-11-19,3015.43
2025-11-20,2844.77
2025-11-21,2757.04
2025-11-22,2772.13
2025-11-23,2802.27
2025-11-24,2958.66
2025-11-25,2962.53
2025-11-26,3024.36
2025-11-27,3015.04
2025-11-28,3035.43
2025-11-29,2991.33
2025-11-30,3002.61
2025-12-01,2804.79
2025-12-02,3003.38
2025-12-03,3189.75
2025-12-04,3136.48
2025-12-05,3021.45
2025-12-06,3036.22
2025-12-07,3048.1
2025-12-08,3125.15
2025-12-09,3325.94
2025-12-10,3329.81
2025-12-11,3237.48
2025-12-12,3087.8
2025-12-13,3114.87
2025-12-14,3060.7
2025-12-15,2962.21
2025-12-16,2958.28
2025-12-17,2826.69
2025-12-18,2826.57
2025-12-19,2980.47
2025-12-20,2975.46
2025-12-21,3000.94
2025-12-22,3004.77
2025-12-23,2963.26
2025-12-24,2946.73
2025-12-25,2905.21
2025-12-26,2926.09
2025-12-27,2942.31
2025-12-28,2946.08
2025-12-29,2933.91
2025-12-30,2969.2
2025-12-31,2968.13
2026-01-01,3000.89
2026-01-02,3124.26
2026-01-03,3125.25
2026-01-04,3140.12
2026-01-05,3229.65
2026-01-06,3291.04
2026-01-07,3163.43
2026-01-08,3109.11
2026-01-09,3085
2026-01-10,3082.06
2026-01-11,3112.55
2026-01-12,3091.07
2026-01-13,3322.3
2026-01-14,3356.5
2026-01-15,3314.54
2026-01-16,3295.41
2026-01-17,3306.93
2026-01-18,3301.93
2026-01-19,3185.1
2026-01-20,2937.82
2026-01-21,2991.98
2026-01-22,2947.89
2026-01-23,2951.59
2026-01-24,2950.66
2026-01-25,2806.83
2026-01-26,2930.18
2026-01-27,3022.82
2026-01-28,3008.44
2026-01-29,2818.53
2026-01-30,2699.64
2026-01-31,2444.24
2026-02-01,2270.23
2026-02-02,2345.61
2026-02-03,2231.43
2026-02-04,2147.39
2026-02-05,1850.04
2026-02-06,2064.08
2026-02-07,2086.31
2026-02-08,2093.81
2026-02-09,2107.03
2026-02-10,2017.26
2026-02-11,1940.06
2026-02-12,1944.86
2026-02-13,2048.51
2026-02-14,2086.64
2026-02-15,1960.28
2026-02-16,1996.39
2026-02-17,1992.43
2026-02-18,1951.87
2026-02-19,1947.86
2026-02-20,1967.11
2026-02-21,1974.54
2026-02-22,1952.79
2026-02-23,1856.81
2026-02-24,1855.42
2026-02-25,2057.29
2026-02-26,2028.46
2026-02-27,1929.71
2026-02-28,1963.49
2026-03-01,1938.47
2026-03-02,2033.19
2026-03-03,1987.21
2026-03-04,2127.57
2026-03-05,2076.63
2026-03-06,1982.56
2026-03-07,1970.39
2026-03-08,1942.91
2026-03-09,1997.01
2026-03-10,2034.95
2026-03-11,2055.77
2026-03-12,2078.94
2026-03-13,2092.09
2026-03-14,2096.33
2026-03-15,2177.81
2026-03-16,2351.36
2026-03-17,2323.32
2026-03-18,2200.48
2026-03-19,2138.02
2026-03-20,2146.58
2026-03-21,2124.6
2026-03-22,2058.15
2026-03-23,2148.13
2026-03-24,2157.06
2026-03-25,2168.53
2026-03-26,2059.03
2026-03-27,1988.9
2026-03-28,1994.4
2026-03-29,1982.87
2026-03-30,2022.78
2026-03-31,2101.43
2026-04-01,2140.88
2026-04-02,2056.42
2026-04-03,2051.62
2026-04-04,2064.24
2026-04-05,2110.89
2026-04-06,2101.86
2026-04-07,2247.91
2026-04-08,2188.63
2026-04-09,2190.25
2026-04-10,2244.53
2026-04-11,2286.85
2026-04-12,2190.14
2026-04-13,2373.18
2026-04-14,2323.21
2026-04-15,2356.78
2026-04-16,2349.63
2026-04-17,2422.27
2026-04-18,2353.92
2026-04-19,2265.86
2026-04-20,2313.77
2026-04-21,2323.71
2026-04-22,2381.75
2026-04-23,2330.5
2026-04-24,2315.62
2026-04-25,2319.28
2026-04-26,2368.82
2026-04-27,2297.94
2026-04-28,2287.49
2026-04-29,2254.1
2026-04-30,2256.62
2026-05-01,2292.81
2026-05-02,2318.91
2026-05-03,2326.04
2026-05-04,2347.41
2026-05-05,2360.64
2026-05-06,2348.58
2026-05-07,2290.28
2026-05-08,2306.36
2026-05-09,2326.39
2026-05-10,2374.79
2026-05-11,2339.08
2026-05-12,2277.52
2026-05-13,2257.21
2026-05-14,2288.83
2026-05-15,2223.05
2026-05-16,2180.5
2026-05-17,2143.14
2026-05-18,2130.2
2026-05-19,2112.01
2026-05-20,2125.17
2026-05-21,2132.13
2026-05-22,2066.77
2026-05-23,2116.17
